customer_id,Segment
2887,Loyal Customers
2888,Potential Loyalist
2889,Potential Loyalist
2890,Potential Loyalist
2891,Potential Loyalist
2892,Potential Loyalist
2893,New Customers
2894,Loyal Customers
2895,At Risk
2896,At Risk
2897,New Customers
2898,New Customers
2899,Potential Loyalist
2900,New Customers
2901,Potential Loyalist
2902,At Risk
2903,New Customers
2904,Potential Loyalist
2905,New Customers
2906,New Customers
2907,Potential Loyalist
2908,New Customers
2909,Potential Loyalist
2910,Potential Loyalist
2911,At Risk
2912,Loyal Customers
2913,Potential Loyalist
2914,Loyal Customers
2915,Potential Loyalist
2916,Potential Loyalist
2917,At Risk
2918,Potential Loyalist
2919,Potential Loyalist
2920,New Customers
2921,New Customers
2922,New Customers
2923,Potential Loyalist
2924,Potential Loyalist
2925,New Customers
2926,At Risk
2927,New Customers
2928,At Risk
2929,Loyal Customers
2930,Potential Loyalist
2931,Potential Loyalist
2932,Loyal Customers
2933,New Customers
2934,Potential Loyalist
2935,Potential Loyalist
2936,Loyal Customers
2937,Loyal Customers
2938,Potential Loyalist
2939,New Customers
2940,Potential Loyalist
2941,At Risk
2942,Loyal Customers
2943,Potential Loyalist
2944,Potential Loyalist
2945,New Customers
2946,Loyal Customers
2947,Potential Loyalist
2948,New Customers
2949,New Customers
2950,New Customers
2951,Loyal Customers
2952,Potential Loyalist
2953,Potential Loyalist
2954,Potential Loyalist
2955,Potential Loyalist
2956,Potential Loyalist
2957,New Customers
2958,Potential Loyalist
2959,At Risk
2960,New Customers
2961,Potential Loyalist
2962,New Customers
2963,New Customers
2964,At Risk
2965,Potential Loyalist
2966,New Customers
2967,New Customers
2968,At Risk
2969,Potential Loyalist
2970,New Customers
2971,New Customers
2972,New Customers
2973,New Customers
2974,At Risk
2975,At Risk
2976,New Customers
2977,New Customers
2978,At Risk
2979,At Risk
2980,Potential Loyalist
2981,Potential Loyalist
2982,Potential Loyalist
2983,Potential Loyalist
2984,At Risk
2985,Loyal Customers
2986,Loyal Customers
2987,New Customers
2988,Potential Loyalist
2989,Loyal Customers
2990,Potential Loyalist
2991,Potential Loyalist
2992,Loyal Customers
2993,Loyal Customers
2994,New Customers
2995,New Customers
2996,New Customers
2997,Potential Loyalist
2998,New Customers
2999,Loyal Customers
3000,New Customers
3001,New Customers
3002,Potential Loyalist
3003,Potential Loyalist
3004,At Risk
3005,At Risk
3006,New Customers
3007,Potential Loyalist
3008,Potential Loyalist
3009,New Customers
3010,New Customers
3011,New Customers
3012,Potential Loyalist
3013,Loyal Customers
3014,Loyal Customers
3015,Loyal Customers
3016,Potential Loyalist
3017,Potential Loyalist
3018,New Customers
3019,New Customers
3020,Loyal Customers
3021,Potential Loyalist
3022,New Customers
3023,At Risk
3024,New Customers
3025,At Risk
3026,Potential Loyalist
3027,New Customers
3028,New Customers
3029,At Risk
3030,Potential Loyalist
3031,Potential Loyalist
3032,Loyal Customers
3033,At Risk
3034,New Customers
3035,New Customers
3036,At Risk
3037,At Risk
3038,Potential Loyalist
3039,Loyal Customers
3040,At Risk
3041,At Risk
3042,Potential Loyalist
3043,New Customers
3044,Loyal Customers
3045,Potential Loyalist
3046,At Risk
3047,Potential Loyalist
3048,Loyal Customers
3049,New Customers
3050,Loyal Customers
3051,At Risk
3052,New Customers
3053,At Risk
3054,Potential Loyalist
3055,Loyal Customers
3056,New Customers
3057,Potential Loyalist
3058,Potential Loyalist
3059,At Risk
3060,Loyal Customers
3061,Loyal Customers
3062,Potential Loyalist
3063,New Customers
3064,Potential Loyalist
3065,New Customers
3066,At Risk
3067,Potential Loyalist
3068,Potential Loyalist
3069,New Customers
3070,At Risk
3071,At Risk
3072,Potential Loyalist
3073,At Risk
3074,Potential Loyalist
3075,Potential Loyalist
3076,At Risk
3077,Potential Loyalist
3078,At Risk
3079,At Risk
3080,Loyal Customers
3081,Potential Loyalist
3082,New Customers
3083,Potential Loyalist
3084,Potential Loyalist
3085,New Customers
3086,Loyal Customers
3087,Potential Loyalist
3088,Potential Loyalist
3089,New Customers
3090,At Risk
3091,At Risk
3092,At Risk
3093,Loyal Customers
3094,At Risk
3095,Potential Loyalist
3096,New Customers
3097,New Customers
3098,New Customers
3099,New Customers
3100,New Customers
3101,New Customers
3102,New Customers
3103,Loyal Customers
3104,Potential Loyalist
3105,Potential Loyalist
3106,At Risk
3107,New Customers
3108,Loyal Customers
3109,At Risk
3110,New Customers
3111,New Customers
3112,Potential Loyalist
3113,Loyal Customers
3114,Potential Loyalist
3115,At Risk
3116,Potential Loyalist
3117,Loyal Customers
3118,Loyal Customers
3119,New Customers
3120,Potential Loyalist
3121,Potential Loyalist
3122,At Risk
3123,New Customers
3124,New Customers
3125,New Customers
3126,Loyal Customers
3127,New Customers
3128,Potential Loyalist
3129,Potential Loyalist
3130,Potential Loyalist
3131,Potential Loyalist
3132,New Customers
3133,Potential Loyalist
3134,Loyal Customers
3135,Potential Loyalist
3136,New Customers
3137,Potential Loyalist
3138,New Customers
3139,New Customers
3140,New Customers
3141,Potential Loyalist
3142,New Customers
3143,Loyal Customers
3144,New Customers
3145,Potential Loyalist
3146,Loyal Customers
3147,Potential Loyalist
3148,Potential Loyalist
3149,New Customers
3150,Potential Loyalist
3151,Loyal Customers
3152,Potential Loyalist
3153,Potential Loyalist
3154,Potential Loyalist
3155,New Customers
3156,New Customers
3157,Loyal Customers
3158,Potential Loyalist
3159,New Customers
3160,Potential Loyalist
3161,New Customers
3162,At Risk
3163,Potential Loyalist
3164,Potential Loyalist
3165,Potential Loyalist
3166,Potential Loyalist
3167,New Customers
3168,New Customers
3169,Potential Loyalist
3170,Potential Loyalist
3171,New Customers
3172,New Customers
3173,Potential Loyalist
3174,Potential Loyalist
3175,At Risk
3176,Potential Loyalist
3177,Potential Loyalist
3178,Potential Loyalist
3179,At Risk
3180,At Risk
3181,Potential Loyalist
3182,New Customers
3183,Potential Loyalist
3184,Loyal Customers
3185,Potential Loyalist
3186,Potential Loyalist
3187,New Customers
3188,At Risk
3189,New Customers
3190,Potential Loyalist
3191,Loyal Customers
3192,At Risk
3193,Potential Loyalist
3194,New Customers
3195,Loyal Customers
3196,Potential Loyalist
3197,New Customers
3198,New Customers
3199,Loyal Customers
3200,New Customers
3201,Potential Loyalist
3202,Loyal Customers
3203,New Customers
3204,Loyal Customers
3205,Potential Loyalist
3206,Potential Loyalist
3207,New Customers
3208,Loyal Customers
3209,New Customers
3210,New Customers
3211,New Customers
3212,Loyal Customers
3213,New Customers
3214,New Customers
3215,Loyal Customers
3216,New Customers
3217,Loyal Customers
3218,At Risk
3219,Potential Loyalist
3220,Potential Loyalist
3221,Loyal Customers
3222,New Customers
3223,Loyal Customers
3224,Loyal Customers
3225,Potential Loyalist
3226,New Customers
3227,Potential Loyalist
3228,Potential Loyalist
3230,Potential Loyalist
3231,Potential Loyalist
3232,Loyal Customers
3233,New Customers
3234,At Risk
3235,At Risk
3237,At Risk
3238,New Customers
3239,New Customers
3240,Loyal Customers
3241,Potential Loyalist
3242,Loyal Customers
3243,At Risk
3244,New Customers
3245,Potential Loyalist
3246,Potential Loyalist
3247,Potential Loyalist
3248,New Customers
3249,Loyal Customers
3250,Potential Loyalist
3251,Loyal Customers
3252,Potential Loyalist
3253,New Customers
3254,Potential Loyalist
3255,Potential Loyalist
3256,Loyal Customers
3257,New Customers
3258,Loyal Customers
3259,New Customers
3260,At Risk
3261,Potential Loyalist
3262,Loyal Customers
3263,New Customers
3264,Loyal Customers
3265,Potential Loyalist
3266,Potential Loyalist
3267,Potential Loyalist
3268,Potential Loyalist
3269,New Customers
3270,Potential Loyalist
3271,New Customers
3272,At Risk
3273,Loyal Customers
3274,New Customers
3275,New Customers
3276,Potential Loyalist
3277,Potential Loyalist
3278,New Customers
3279,At Risk
3280,Loyal Customers
3281,New Customers
3282,New Customers
3283,Potential Loyalist
3284,At Risk
3285,Potential Loyalist
3286,Loyal Customers
3287,New Customers
3288,Potential Loyalist
3289,Potential Loyalist
3290,Loyal Customers
3291,New Customers
3292,At Risk
3293,New Customers
3294,New Customers
3295,Loyal Customers
3296,Loyal Customers
3297,New Customers
3298,Potential Loyalist
3299,New Customers
3300,Potential Loyalist
3301,New Customers
3302,New Customers
3303,New Customers
3304,Loyal Customers
3305,New Customers
3306,Potential Loyalist
3307,Potential Loyalist
3308,New Customers
3309,New Customers
3310,New Customers
3311,New Customers
3312,New Customers
3313,Potential Loyalist
3314,Potential Loyalist
3315,Potential Loyalist
3316,New Customers
3317,New Customers
3318,At Risk
3319,Potential Loyalist
3320,Loyal Customers
3321,New Customers
3322,At Risk
3323,Potential Loyalist
3324,Loyal Customers
3325,Potential Loyalist
3326,Loyal Customers
3327,Potential Loyalist
3328,New Customers
3329,New Customers
3330,Loyal Customers
3331,Potential Loyalist
3332,Potential Loyalist
3333,At Risk
3334,Potential Loyalist
3335,Potential Loyalist
3336,Potential Loyalist
3337,Potential Loyalist
3338,New Customers
3339,New Customers
3340,Potential Loyalist
3341,New Customers
3342,Potential Loyalist
3343,Potential Loyalist
3344,Potential Loyalist
3345,New Customers
3346,New Customers
3347,New Customers
3348,At Risk
3349,At Risk
3350,Potential Loyalist
3351,Potential Loyalist
3352,Potential Loyalist
3353,Potential Loyalist
3354,At Risk
3355,New Customers
3356,Potential Loyalist
3357,New Customers
3358,Potential Loyalist
3359,New Customers
3360,Potential Loyalist
3361,Potential Loyalist
3362,New Customers
3363,Potential Loyalist
3364,At Risk
3365,Potential Loyalist
3366,New Customers
3367,Potential Loyalist
3368,Potential Loyalist
3369,Potential Loyalist
3370,Potential Loyalist
3371,Loyal Customers
3372,Potential Loyalist
3373,Potential Loyalist
3374,New Customers
3375,Loyal Customers
3376,New Customers
3377,Potential Loyalist
3378,New Customers
3379,Potential Loyalist
3380,Potential Loyalist
3381,At Risk
3382,Loyal Customers
3383,Potential Loyalist
3384,At Risk
3385,New Customers
3386,New Customers
3387,Loyal Customers
3388,Loyal Customers
3389,Potential Loyalist
3390,Potential Loyalist
3391,New Customers
3392,New Customers
3393,New Customers
3394,Potential Loyalist
3395,Potential Loyalist
3396,New Customers
3397,New Customers
3398,New Customers
3399,New Customers
3400,New Customers
3401,Potential Loyalist
3402,Loyal Customers
3403,At Risk
3404,New Customers
3405,Loyal Customers
3406,Loyal Customers
3407,Potential Loyalist
3408,New Customers
3409,Potential Loyalist
3410,At Risk
3411,Loyal Customers
3412,New Customers
3413,New Customers
3414,At Risk
3415,Potential Loyalist
3416,At Risk
3417,Potential Loyalist
3418,New Customers
3419,New Customers
3420,Loyal Customers
3421,Loyal Customers
3422,New Customers
3423,New Customers
3424,At Risk
3425,Potential Loyalist
3426,Potential Loyalist
3427,Loyal Customers
3428,New Customers
3429,At Risk
3430,Potential Loyalist
3431,Loyal Customers
3432,Potential Loyalist
3433,Loyal Customers
3434,Potential Loyalist
3435,At Risk
3436,Potential Loyalist
3437,Potential Loyalist
3438,At Risk
3439,Potential Loyalist
3440,New Customers
3441,At Risk
3442,At Risk
3443,Potential Loyalist
3444,New Customers
3445,Potential Loyalist
3446,New Customers
3447,Loyal Customers
3448,New Customers
3449,At Risk
3450,Potential Loyalist
3451,Potential Loyalist
3452,New Customers
3453,Potential Loyalist
3454,At Risk
3455,Potential Loyalist
3456,New Customers
3457,New Customers
3458,New Customers
3459,New Customers
3460,Loyal Customers
3461,Potential Loyalist
3462,New Customers
3463,New Customers
3464,New Customers
3465,Loyal Customers
3466,New Customers
3467,Potential Loyalist
3468,Potential Loyalist
3469,New Customers
3470,Loyal Customers
3471,At Risk
3472,Potential Loyalist
3473,New Customers
3474,New Customers
3475,New Customers
3476,New Customers
3477,Loyal Customers
3478,Potential Loyalist
3479,Potential Loyalist
3480,New Customers
3481,Potential Loyalist
3482,Loyal Customers
3483,Potential Loyalist
3484,Potential Loyalist
3485,New Customers
3486,New Customers
3487,New Customers
3488,New Customers
3489,Potential Loyalist
3490,At Risk
3491,At Risk
3492,New Customers
3493,Potential Loyalist
3494,New Customers
3495,Potential Loyalist
3496,At Risk
3497,New Customers
3498,At Risk
3499,Potential Loyalist
3500,At Risk
5034,New Customers
